sample_1,sample_2,true_label,predicted_label,distance
IAM252_1,IAM470_1,1,0,0.6036476
IAM209_7,IAM209_2,0,0,0.22509368
IAM340_2,IAM340_6,0,0,0.15856498
IAM492_1,IAM492_2,0,0,0.31395343
IAM588_7,IAM588_1,0,0,0.4912989
IAM671_10,IAM671_2,0,0,0.36020973
IAM255_1,IAM277_1,1,1,1.3917292
IAM025_2,IAM537_1,1,1,0.9760473
IAM081_1,IAM625_1,1,1,0.8947799
IAM154_4,IAM154_10,0,0,0.44908997
IAM671_2,IAM671_1,0,0,0.2738575
IAM335_5,IAM335_2,0,0,0.22215553
IAM343_6,IAM343_1,0,1,0.7848631
IAM139_2,IAM483_2,1,1,1.3717179
IAM147_1,IAM210_2,1,1,1.2051044
IAM670_6,IAM670_5,0,0,0.18112142
IAM231_2,IAM231_1,0,0,0.047544118
IAM332_7,IAM332_6,0,0,0.08931272
IAM152_5,IAM152_8,0,0,0.07864825
IAM588_2,IAM588_1,0,0,0.62719834
IAM582_3,IAM582_2,0,0,0.3158046
IAM207_1,IAM207_3,0,0,0.098225616
IAM138_1,IAM574_1,1,0,0.68327236
IAM132_1,IAM132_3,0,0,0.10741306
IAM588_8,IAM588_5,0,0,0.29530573
IAM491_2,IAM561_1,1,1,1.1939663
IAM171_1,IAM553_1,1,1,0.826226
IAM393_4,IAM604_1,1,1,1.0359414
IAM588_1,IAM588_5,0,0,0.5034661
IAM567_4,IAM574_1,1,1,0.8431907
IAM488_1,IAM543_1,1,1,1.2800535
IAM294_1,IAM294_4,0,0,0.34056354
IAM552_2,IAM552_9,0,0,0.3011514
IAM582_1,IAM582_4,0,1,0.90547544
IAM171_2,IAM220_1,1,1,0.8403081
IAM635_4,IAM635_6,0,0,0.2978507
IAM146_1,IAM462_1,1,1,1.0870178
IAM671_2,IAM671_6,0,0,0.32758293
IAM087_1,IAM087_2,0,0,0.19765526
IAM332_8,IAM332_2,0,0,0.12414906
IAM445_1,IAM445_2,0,0,0.30936873
IAM423_1,IAM663_1,1,1,1.1652524
IAM174_5,IAM174_4,0,0,0.52669966
IAM389_5,IAM389_2,0,0,0.2783703
IAM201_1,IAM520_1,1,1,1.1367664
IAM527_1,IAM573_1,1,1,1.3571913
IAM497_3,IAM497_1,0,0,0.17854221
IAM064_4,IAM064_2,0,0,0.3002472
IAM067_1,IAM491_2,1,0,0.5801779
IAM455_2,IAM455_5,0,0,0.64116913
IAM026_1,IAM535_1,1,1,0.8241377
IAM242_1,IAM418_1,1,1,1.254096
IAM076_1,IAM436_1,1,1,1.279139
IAM124_4,IAM474_1,1,1,1.3578074
IAM263_1,IAM377_1,1,1,1.4540641
IAM314_1,IAM606_1,1,1,1.2508113
IAM402_1,IAM420_1,1,1,1.1715288
IAM222_1,IAM277_2,1,0,0.7514965
IAM337_2,IAM651_1,1,1,1.3508239
IAM166_2,IAM166_1,0,0,0.16724408
IAM014_1,IAM105_1,1,1,1.1533191
IAM155_5,IAM426_1,1,1,0.7751008
IAM229_1,IAM638_1,1,1,1.408257
IAM194_1,IAM331_1,1,1,1.0903296
IAM463_1,IAM641_1,1,1,1.3165098
IAM066_1,IAM238_1,1,1,1.162137
IAM132_2,IAM517_1,1,1,1.2541866
IAM429_1,IAM650_1,1,1,0.9385789
IAM498_5,IAM498_1,0,0,0.20389698
IAM342_1,IAM342_2,0,0,0.72443116
IAM060_1,IAM126_5,1,1,1.2104473
IAM332_7,IAM332_1,0,0,0.0986331
IAM384_7,IAM565_1,1,1,1.3916763
IAM355_3,IAM355_1,0,0,0.10988947
IAM004_1,IAM150_8,1,1,1.4180623
IAM511_1,IAM586_3,1,1,1.10061
IAM175_1,IAM187_2,1,1,1.1768296
IAM056_1,IAM667_1,1,1,0.7698993
IAM155_9,IAM612_1,1,1,1.0769387
IAM585_5,IAM585_4,0,0,0.27281052
IAM134_1,IAM508_1,1,1,1.393976
IAM048_1,IAM404_1,1,1,1.1086775
IAM061_1,IAM061_2,0,0,0.43643972
IAM107_3,IAM107_1,0,0,0.5251891
IAM098_1,IAM281_1,1,1,1.4355241
IAM298_1,IAM321_1,1,1,1.2865402
IAM278_2,IAM590_1,1,1,1.4662725
IAM139_1,IAM427_1,1,1,1.3086718
IAM153_1,IAM153_2,0,0,0.1984898
IAM341_8,IAM341_9,0,0,0.21292144
IAM309_1,IAM351_1,1,1,1.0394437
IAM155_4,IAM155_7,0,0,0.12796855
IAM405_2,IAM542_2,1,0,0.54512936
IAM127_2,IAM127_3,0,0,0.1869991
IAM390_2,IAM390_5,0,0,0.25728092
IAM279_1,IAM300_1,1,1,1.1763525
IAM343_7,IAM343_3,0,0,0.7121637
IAM133_1,IAM133_5,0,0,0.21484885
IAM127_1,IAM526_1,1,1,1.0121357
IAM092_1,IAM400_1,1,1,1.3697547
IAM453_2,IAM583_1,1,1,1.3265445
IAM268_1,IAM512_1,1,1,1.3609807
IAM670_9,IAM670_10,0,0,0.11430488
IAM113_3,IAM137_1,1,1,1.0929374
IAM382_1,IAM667_1,1,1,0.97229254
IAM154_3,IAM154_8,0,0,0.21684934
IAM552_8,IAM552_1,0,0,0.5435991
IAM018_2,IAM201_1,1,1,1.1032115
IAM415_1,IAM415_4,0,0,0.23442821
IAM143_1,IAM457_1,1,1,1.2472967
IAM338_5,IAM338_3,0,0,0.58590955
IAM392_4,IAM392_2,0,0,0.29718465
IAM003_2,IAM335_3,1,1,1.3505388
IAM128_4,IAM379_2,1,0,0.68366873
IAM320_1,IAM377_1,1,0,0.46318215
IAM118_3,IAM289_1,1,1,1.3420724
IAM635_7,IAM635_4,0,0,0.11778081
IAM213_1,IAM213_3,0,0,0.124197036
IAM143_1,IAM383_1,1,1,0.9544173
IAM160_1,IAM549_4,1,1,1.2883114
IAM150_3,IAM150_8,0,0,0.26412123
IAM153_8,IAM153_3,0,0,0.114427626
IAM342_7,IAM342_5,0,0,0.29419473
IAM299_3,IAM363_1,1,1,1.4264097
IAM544_5,IAM544_3,0,0,0.17125244
IAM154_5,IAM154_1,0,0,0.3335327
IAM545_4,IAM545_1,0,0,0.3293469
IAM089_3,IAM173_2,1,1,0.96563673
IAM099_1,IAM186_2,1,1,1.4306307
IAM671_10,IAM671_5,0,0,0.25783455
IAM070_1,IAM428_1,1,1,1.404005
IAM233_1,IAM351_3,1,1,0.9213299
IAM132_1,IAM181_2,1,0,0.6293492
IAM352_4,IAM352_5,0,0,0.26275983
IAM378_1,IAM480_2,1,1,1.2095333
IAM588_3,IAM588_10,0,0,0.238105
IAM230_2,IAM532_1,1,1,0.7717937
IAM540_1,IAM575_1,1,1,1.3847599
IAM336_2,IAM336_1,0,0,0.13857315
IAM024_1,IAM648_1,1,1,0.9933667
IAM552_2,IAM552_4,0,0,0.46447363
IAM338_6,IAM338_9,0,0,0.24468714
IAM384_4,IAM384_2,0,0,0.11807787
IAM612_1,IAM662_1,1,1,0.96932393
IAM671_2,IAM671_7,0,0,0.45534465
IAM328_2,IAM340_4,1,1,1.3079859
IAM155_4,IAM155_5,0,0,0.097850904
IAM036_1,IAM647_1,1,1,1.4397123
IAM238_1,IAM428_1,1,1,0.8129602
IAM456_1,IAM456_5,0,0,0.2081647
IAM415_2,IAM415_5,0,0,0.16077621
IAM152_10,IAM152_9,0,0,0.09636533
IAM156_1,IAM394_1,1,1,1.0801479
IAM205_4,IAM205_2,0,0,0.05236611
IAM551_2,IAM551_3,0,0,0.16704002
IAM460_1,IAM543_1,1,1,1.3210467
IAM085_6,IAM085_5,0,0,0.33846152
IAM482_2,IAM527_2,1,1,0.96748644
IAM340_5,IAM340_4,0,0,0.4958463
IAM151_6,IAM151_10,0,0,0.19472924
IAM552_4,IAM552_5,0,0,0.38833946
IAM340_3,IAM340_1,0,0,0.56369257
IAM386_5,IAM386_3,0,0,0.20521866
IAM314_1,IAM536_1,1,0,0.6507091
IAM338_6,IAM338_7,0,0,0.11048276
IAM341_7,IAM341_9,0,0,0.2956672
IAM453_2,IAM582_1,1,0,0.42279893
IAM348_5,IAM348_1,0,0,0.20822062
IAM397_1,IAM538_1,1,1,1.3883841
IAM027_1,IAM499_1,1,0,0.64661795
IAM130_4,IAM130_3,0,0,0.05581585
IAM186_1,IAM315_2,1,1,1.3623052
IAM332_5,IAM332_2,0,0,0.115446374
IAM310_1,IAM360_1,1,1,1.0307848
IAM552_9,IAM552_1,0,0,0.22061191
IAM384_7,IAM384_6,0,0,0.24721098
IAM168_2,IAM609_1,1,1,1.3189936
IAM547_1,IAM547_2,0,0,0.119351715
IAM150_7,IAM645_1,1,1,1.2758907
IAM237_1,IAM237_2,0,0,0.16974917
IAM635_2,IAM635_9,0,0,0.24052899
IAM039_1,IAM153_10,1,0,0.46256316
IAM093_3,IAM096_1,1,1,1.2218566
IAM380_1,IAM631_1,1,1,0.8492567
IAM010_1,IAM617_1,1,1,1.1426128
IAM123_5,IAM123_1,0,0,0.21533677
IAM107_4,IAM107_2,0,0,0.25160143
IAM029_1,IAM501_1,1,1,1.023987
IAM024_1,IAM583_5,1,1,1.2320144
IAM321_2,IAM321_1,0,0,0.67396814
IAM184_2,IAM289_5,1,1,0.8956873
IAM155_2,IAM155_7,0,0,0.09965636
IAM130_3,IAM130_2,0,0,0.116834864
IAM170_1,IAM553_2,1,1,1.28355
IAM095_1,IAM095_2,0,1,0.8553472
IAM027_1,IAM243_1,1,1,0.88247365
IAM170_1,IAM178_1,1,1,0.921935
IAM231_1,IAM472_1,1,1,1.2504286
IAM340_1,IAM340_6,0,0,0.4001548
IAM123_3,IAM123_4,0,0,0.20639314
IAM335_5,IAM335_7,0,0,0.24907725
IAM133_5,IAM383_1,1,0,0.6566323
IAM113_2,IAM300_1,1,1,0.8641297
IAM025_5,IAM025_4,0,0,0.08634529
IAM225_1,IAM365_1,1,1,0.80978227
IAM635_1,IAM635_6,0,0,0.123941466
IAM181_1,IAM181_3,0,0,0.28462783
IAM298_3,IAM533_1,1,0,0.6610615
IAM342_9,IAM342_4,0,0,0.35331628
IAM337_8,IAM337_5,0,0,0.27073157
IAM116_1,IAM217_3,1,1,1.1091628
IAM551_5,IAM551_6,0,0,0.117015496
IAM276_2,IAM621_1,1,0,0.6665235
IAM584_1,IAM584_5,0,0,0.3914259
IAM343_9,IAM343_1,0,0,0.737875
IAM122_1,IAM164_1,1,1,1.4546189
IAM458_3,IAM458_2,0,0,0.27154166
IAM317_1,IAM360_1,1,1,1.385086
IAM123_1,IAM144_1,1,1,0.9660938
IAM385_2,IAM385_5,0,0,0.3699565
IAM032_1,IAM390_5,1,1,1.151696
IAM273_5,IAM273_3,0,0,0.21613644
IAM007_2,IAM537_1,1,1,1.0399034
IAM151_10,IAM151_2,0,0,0.23336987
IAM288_1,IAM288_5,0,0,0.18202491
IAM130_4,IAM130_2,0,0,0.13778462
IAM123_1,IAM126_1,1,1,1.0504833
IAM307_1,IAM621_1,1,1,1.4090171
IAM115_1,IAM446_2,1,1,1.2005678
IAM255_1,IAM346_4,1,1,1.0497496
IAM398_1,IAM611_1,1,1,0.9520176
IAM392_4,IAM402_1,1,0,0.72770673
IAM250_1,IAM262_1,1,1,1.4018141
IAM155_9,IAM289_2,1,1,0.8234368
IAM336_6,IAM336_9,0,0,0.080323845
IAM024_1,IAM151_6,1,1,1.3732154
IAM432_1,IAM611_1,1,1,0.897944
IAM547_4,IAM547_1,0,0,0.15611733
IAM005_1,IAM126_5,1,0,0.70209706
IAM497_2,IAM517_1,1,1,1.158376
IAM588_7,IAM588_8,0,0,0.18135066
IAM398_1,IAM473_1,1,0,0.5499964
IAM440_1,IAM499_1,1,1,1.311202
IAM347_1,IAM347_7,0,0,0.13309433
IAM233_1,IAM359_1,1,1,1.3487353
IAM008_2,IAM597_1,1,1,1.2641139
IAM155_5,IAM155_6,0,0,0.23630153
IAM163_2,IAM163_1,0,0,0.2557545
IAM376_1,IAM532_1,1,1,1.2162851
IAM166_2,IAM361_1,1,0,0.7029905
IAM337_1,IAM352_3,1,1,0.8343393
IAM332_5,IAM332_7,0,0,0.10220095
IAM026_1,IAM026_2,0,0,0.3195407
IAM039_1,IAM503_1,1,1,1.4341961
IAM343_4,IAM343_1,0,0,0.32785934
IAM635_1,IAM635_9,0,0,0.19424158
IAM385_3,IAM385_5,0,0,0.29927558
IAM265_1,IAM390_4,1,1,0.8390123
IAM337_3,IAM337_7,0,0,0.20200227
IAM403_1,IAM518_1,1,1,0.78143436
IAM122_1,IAM442_1,1,1,0.98531306
IAM256_1,IAM315_3,1,1,1.4241219
IAM065_1,IAM065_2,0,0,0.2674328
IAM085_1,IAM085_5,0,0,0.32267857
IAM456_4,IAM456_5,0,0,0.12680022
IAM152_2,IAM152_4,0,0,0.1044835
IAM153_10,IAM153_6,0,0,0.3564662
IAM020_1,IAM552_7,1,1,0.85037935
IAM422_1,IAM661_1,1,1,1.0213428
IAM150_9,IAM150_1,0,0,0.15364178
IAM400_1,IAM494_1,1,1,1.3253634
IAM111_2,IAM509_1,1,1,1.2838899
IAM107_1,IAM107_4,0,0,0.49970114
IAM134_1,IAM500_1,1,1,1.1856004
IAM384_7,IAM384_8,0,0,0.12647235
IAM292_1,IAM471_1,1,0,0.5946936
IAM059_1,IAM059_4,0,0,0.27465782
IAM388_3,IAM453_1,1,1,1.3650295
IAM385_1,IAM385_2,0,0,0.16299456
IAM635_9,IAM635_3,0,0,0.17379329
IAM046_1,IAM182_1,1,1,0.8070229
IAM333_6,IAM333_1,0,0,0.48036757
IAM334_3,IAM334_6,0,0,0.16368166
IAM338_4,IAM338_6,0,0,0.28623885
IAM216_2,IAM620_1,1,1,1.1162939
IAM000_56,IAM399_1,1,1,1.1964314
IAM154_9,IAM154_6,0,0,0.2154433
IAM349_1,IAM349_4,0,0,0.32616165
IAM157_1,IAM157_2,0,0,0.51828456
IAM237_2,IAM326_1,1,1,1.2937394
IAM393_4,IAM393_5,0,0,0.21165365
IAM016_3,IAM016_2,0,0,0.37416524
IAM206_5,IAM206_3,0,0,0.15936048
IAM252_1,IAM596_1,1,1,1.3662646
IAM338_1,IAM338_9,0,0,0.14412561
IAM093_2,IAM410_1,1,1,1.4430987
IAM142_1,IAM293_1,1,1,1.0130639
IAM373_1,IAM491_1,1,1,1.3333653
IAM152_10,IAM152_7,0,0,0.12595895
IAM136_1,IAM632_1,1,1,1.4413332
IAM208_5,IAM544_1,1,1,1.1685265
IAM272_2,IAM425_1,1,0,0.4588573
IAM390_2,IAM390_4,0,0,0.17850369
IAM391_3,IAM391_2,0,0,0.06312762
IAM376_1,IAM522_1,1,1,1.4328557
IAM336_2,IAM336_3,0,0,0.10629461
IAM355_1,IAM355_2,0,0,0.2716367
IAM345_8,IAM345_2,0,0,0.053275365
IAM351_3,IAM351_2,0,0,0.23518224
IAM319_1,IAM549_5,1,0,0.665813
IAM463_1,IAM581_1,1,1,1.265414
IAM334_3,IAM334_5,0,0,0.5871492
IAM176_1,IAM218_1,1,1,1.103376
IAM413_1,IAM493_2,1,0,0.6222494
IAM074_1,IAM339_6,1,1,1.3613416
IAM045_1,IAM621_1,1,1,1.3767484
IAM173_3,IAM670_8,1,1,1.1012523
IAM205_5,IAM205_4,0,0,0.1030043
IAM148_1,IAM541_1,1,1,1.2157618
IAM176_1,IAM498_2,1,0,0.6232955
IAM277_2,IAM277_1,0,0,0.18578868
IAM247_2,IAM247_1,0,0,0.15186237
IAM243_1,IAM243_2,0,0,0.19741343
IAM117_2,IAM117_1,0,0,0.22325583
IAM345_7,IAM345_1,0,0,0.059998687
IAM354_1,IAM354_2,0,0,0.4140262
IAM294_3,IAM559_1,1,1,1.2715329
IAM348_2,IAM348_6,0,0,0.083111204
IAM152_8,IAM152_6,0,0,0.033974346
IAM143_1,IAM599_2,1,0,0.45641366
IAM018_2,IAM229_1,1,1,1.3253812
IAM173_4,IAM173_3,0,0,0.12388447
IAM183_1,IAM399_1,1,1,1.1919328
IAM671_3,IAM671_8,0,0,0.3566302
IAM348_5,IAM348_7,0,0,0.1383995
IAM341_4,IAM341_9,0,0,0.1525429
IAM211_1,IAM618_1,1,0,0.6501512
IAM320_2,IAM610_1,1,1,1.0452913
IAM355_4,IAM355_5,0,0,0.23991384
IAM183_1,IAM662_1,1,1,0.8934795
IAM419_1,IAM552_8,1,1,1.1520693
IAM552_8,IAM552_10,0,0,0.39950287
IAM291_4,IAM291_2,0,0,0.10372313
IAM008_1,IAM144_1,1,1,0.82256526
IAM451_2,IAM513_2,1,0,0.31189945
IAM278_1,IAM331_1,1,0,0.53429484
IAM280_2,IAM356_1,1,1,0.9879494
IAM551_6,IAM551_9,0,0,0.20863098
IAM273_2,IAM596_1,1,1,1.4351981
IAM254_2,IAM528_1,1,1,1.4174002
IAM583_3,IAM583_2,0,0,0.28944597
IAM046_1,IAM212_3,1,1,1.3423351
IAM350_4,IAM350_3,0,0,0.32715732
IAM277_2,IAM338_9,1,1,1.3188118
IAM042_1,IAM413_1,1,1,0.7803245
IAM126_3,IAM126_5,0,0,0.17597017
IAM013_2,IAM413_1,1,1,1.358051
IAM595_1,IAM670_5,1,1,1.1938224
IAM333_5,IAM333_4,0,0,0.3772376
IAM551_5,IAM551_3,0,0,0.09106503
IAM066_2,IAM551_4,1,1,0.7743643
IAM039_1,IAM621_1,1,1,1.4627591
IAM551_6,IAM551_7,0,0,0.29165053
IAM409_2,IAM620_1,1,1,0.98341835
IAM216_1,IAM243_2,1,1,1.0190444
IAM038_1,IAM431_1,1,1,1.2384391
IAM301_2,IAM301_1,0,0,0.45835465
IAM032_1,IAM589_1,1,1,1.3911026
IAM124_4,IAM124_1,0,0,0.16135232
IAM108_2,IAM108_4,0,0,0.3982611
IAM334_2,IAM334_1,0,0,0.09753303
IAM010_1,IAM454_3,1,0,0.601516
IAM151_4,IAM151_2,0,0,0.13756838
IAM181_3,IAM229_1,1,1,1.0535119
IAM467_1,IAM487_2,1,1,1.0853819
IAM575_1,IAM618_1,1,1,1.3757727
IAM367_1,IAM512_1,1,0,0.4289558
IAM635_9,IAM635_5,0,0,0.22329076
IAM027_1,IAM410_1,1,1,1.2596788
IAM502_1,IAM583_2,1,1,1.2709123
IAM239_1,IAM239_2,0,0,0.5433549
IAM339_3,IAM339_4,0,0,0.44757718
IAM671_10,IAM671_7,0,0,0.1686185
IAM119_1,IAM545_1,1,1,1.3134025
IAM347_4,IAM347_1,0,0,0.11351059
IAM529_1,IAM534_1,1,1,0.9610256
IAM336_6,IAM336_5,0,0,0.1372818
IAM343_3,IAM343_4,0,0,0.5674749
IAM518_1,IAM636_1,1,1,1.3216604
IAM062_2,IAM088_3,1,1,1.2011178
IAM130_2,IAM503_1,1,1,1.3519089
IAM193_1,IAM454_1,1,1,1.2448008
IAM635_10,IAM635_8,0,0,0.5604149
IAM088_1,IAM648_1,1,0,0.23243892
IAM260_1,IAM539_1,1,1,1.4425074
IAM008_1,IAM570_1,1,1,0.96428335
IAM184_2,IAM299_1,1,1,1.3762186
IAM393_4,IAM393_1,0,0,0.3855941
IAM166_2,IAM372_1,1,1,1.3987355
IAM008_1,IAM535_1,1,0,0.70002097
IAM025_4,IAM025_2,0,0,0.06901543
IAM249_1,IAM367_1,1,1,1.1600977
IAM185_1,IAM550_3,1,1,1.2877406
IAM467_1,IAM468_1,1,1,0.9412772
IAM332_3,IAM332_4,0,0,0.14152117
IAM062_3,IAM363_1,1,1,0.957537
IAM052_1,IAM566_1,1,1,1.0810848
IAM281_1,IAM281_2,0,0,0.39630148
IAM024_1,IAM471_1,1,0,0.7566503
IAM173_1,IAM642_1,1,1,1.2721866
IAM173_4,IAM466_1,1,0,0.6971604
IAM385_4,IAM579_1,1,0,0.47327402
IAM202_4,IAM202_2,0,0,0.062167466
IAM552_2,IAM552_7,0,0,0.20734142
IAM462_1,IAM662_1,1,1,0.7944612
IAM165_2,IAM659_1,1,1,1.1083469
IAM155_2,IAM155_8,0,0,0.031775795
IAM209_7,IAM209_5,0,0,0.21087359
IAM439_2,IAM628_1,1,1,1.0603181
IAM635_2,IAM635_7,0,0,0.30938783
IAM150_2,IAM150_4,0,0,0.07019214
IAM216_2,IAM252_1,1,1,1.1928046
IAM339_8,IAM339_7,0,0,0.5156351
IAM175_1,IAM175_2,0,0,0.23843767
IAM176_1,IAM215_1,1,0,0.6266778
IAM249_1,IAM639_1,1,0,0.50134075
IAM510_1,IAM526_1,1,1,0.8732346
IAM155_7,IAM470_1,1,1,1.100458
IAM158_3,IAM158_2,0,1,0.86235064
IAM113_4,IAM144_1,1,1,1.3799946
IAM001_1,IAM001_2,0,0,0.39425117
IAM340_4,IAM340_6,0,0,0.16972259
IAM193_4,IAM396_1,1,1,1.318889
IAM671_10,IAM671_3,0,0,0.2775184
IAM018_1,IAM509_1,1,1,0.8875653
IAM151_6,IAM151_8,0,0,0.16217147
IAM347_3,IAM347_7,0,0,0.12837529
IAM347_6,IAM347_3,0,0,0.2548005
IAM154_8,IAM154_10,0,0,0.1463813
IAM089_2,IAM388_3,1,1,0.8591783
IAM216_1,IAM562_2,1,1,1.1108704
IAM062_2,IAM095_1,1,1,0.9376135
IAM151_6,IAM151_9,0,0,0.061608355
IAM376_1,IAM604_1,1,0,0.60330206
IAM061_4,IAM061_2,0,0,0.6055163
IAM345_8,IAM345_4,0,0,0.05644277
IAM280_2,IAM440_1,1,1,1.233144
IAM386_2,IAM386_1,0,0,0.13615024
IAM114_2,IAM661_1,1,1,1.2384715
IAM335_5,IAM443_2,1,1,1.3323731
IAM315_3,IAM315_4,0,0,0.26696378
IAM406_1,IAM595_1,1,1,1.4081874
IAM344_3,IAM344_4,0,0,0.14504139
IAM151_8,IAM151_7,0,0,0.096342586
IAM203_1,IAM203_2,0,0,0.34348324
IAM563_1,IAM601_1,1,1,0.7745894
IAM240_2,IAM341_4,1,1,1.1873963
IAM671_10,IAM671_9,0,0,0.43092433
IAM393_2,IAM622_1,1,1,0.9926922
IAM155_2,IAM175_2,1,1,1.2251482
IAM386_2,IAM386_5,0,0,0.23768541
IAM088_3,IAM570_1,1,0,0.68656564
IAM129_1,IAM423_1,1,1,0.92563933
IAM068_1,IAM279_1,1,1,1.2001076
IAM385_4,IAM385_1,0,0,0.45528284
IAM040_1,IAM119_1,1,1,1.3957988
IAM154_6,IAM154_1,0,0,0.2789102
IAM334_5,IAM461_1,1,1,1.4236853
IAM278_2,IAM401_1,1,1,1.3291218
IAM150_9,IAM150_8,0,0,0.07772153
IAM588_3,IAM588_8,0,0,0.27755654
IAM509_1,IAM660_1,1,1,1.0089766
IAM289_4,IAM289_3,0,0,0.20512599
IAM333_2,IAM333_8,0,0,0.5200797
IAM332_1,IAM332_6,0,0,0.07833611
IAM334_8,IAM334_9,0,0,0.21372238
IAM467_1,IAM569_1,1,1,1.2697294
IAM328_1,IAM600_1,1,1,1.0597473
IAM151_2,IAM151_9,0,0,0.24524482
IAM584_1,IAM584_2,0,0,0.26370308
IAM384_9,IAM384_8,0,0,0.10933215
IAM135_2,IAM471_1,1,1,0.82855695
IAM204_2,IAM204_3,0,0,0.087690346
IAM588_3,IAM588_1,0,0,0.33647624
IAM239_4,IAM239_2,0,0,0.6064386
IAM256_1,IAM256_2,0,0,0.17626984
IAM193_3,IAM193_4,0,0,0.36230272
IAM154_5,IAM154_9,0,0,0.32103592
IAM118_5,IAM118_3,0,0,0.071048655
IAM287_5,IAM287_1,0,0,0.23532185
IAM250_1,IAM442_1,1,1,1.2108421
IAM096_1,IAM375_1,1,1,1.1523762
IAM014_1,IAM325_1,1,1,1.4536021
IAM635_1,IAM635_3,0,0,0.19016173
IAM130_3,IAM456_5,1,1,1.1204103
IAM129_2,IAM129_4,0,0,0.13867755
IAM339_3,IAM339_7,0,0,0.55236727
IAM010_2,IAM440_1,1,0,0.72572064
IAM052_1,IAM089_3,1,1,1.1881547
IAM286_3,IAM286_2,0,0,0.20250107
IAM174_3,IAM174_4,0,0,0.2718469
IAM393_1,IAM393_5,0,0,0.39330325
IAM449_2,IAM603_1,1,0,0.33079195
IAM199_3,IAM274_2,1,1,1.2541904
IAM671_5,IAM671_6,0,0,0.2601773
IAM160_1,IAM368_1,1,1,1.3287987
IAM525_1,IAM579_1,1,0,0.28381544
IAM393_1,IAM393_3,0,0,0.6747623
IAM013_3,IAM013_1,0,0,0.086461045
IAM336_5,IAM336_3,0,0,0.07860476
IAM138_1,IAM313_1,1,1,1.1520171
IAM005_2,IAM264_1,1,1,1.3928642
IAM635_4,IAM635_8,0,0,0.24847786
IAM032_1,IAM619_1,1,1,1.1782749
IAM095_1,IAM111_3,1,1,1.2545556
IAM154_2,IAM154_1,0,0,0.08275787
IAM334_6,IAM334_2,0,0,0.23146826
IAM072_1,IAM423_1,1,1,1.0889927
IAM293_4,IAM293_1,0,0,0.22784053
IAM113_4,IAM528_1,1,1,0.9106724
IAM380_2,IAM622_1,1,1,1.4184461
IAM495_3,IAM616_1,1,1,1.2482626
IAM155_1,IAM155_8,0,0,0.14094041
IAM239_2,IAM426_1,1,1,0.7797602
IAM339_6,IAM339_8,0,0,0.4975002
IAM671_3,IAM671_9,0,0,0.46418127
IAM225_1,IAM664_1,1,1,1.1536494
IAM351_4,IAM351_1,0,0,0.099006794
IAM218_1,IAM242_1,1,1,1.3304191
IAM029_1,IAM214_1,1,1,1.3162935
IAM152_2,IAM152_3,0,0,0.028474448
IAM518_1,IAM546_5,1,1,1.3977816
IAM124_1,IAM608_1,1,1,0.93875897
IAM292_3,IAM292_4,0,0,0.099188864
IAM135_1,IAM410_1,1,0,0.6657641
IAM005_1,IAM242_3,1,1,1.2187048
IAM322_1,IAM574_1,1,1,1.2587903
IAM148_1,IAM581_1,1,1,1.2520093
IAM385_2,IAM584_5,1,1,0.89783394
IAM313_1,IAM397_1,1,1,1.0645435
IAM155_5,IAM155_8,0,0,0.07379082
IAM273_1,IAM273_5,0,0,0.6897867
IAM494_2,IAM587_1,1,0,0.7553707
IAM343_8,IAM343_2,0,0,0.7183359
IAM467_1,IAM640_1,1,1,1.2934088
IAM150_2,IAM150_8,0,0,0.14261349
IAM166_1,IAM553_1,1,1,1.4071063
IAM112_1,IAM189_1,1,1,1.1228448
IAM386_2,IAM386_4,0,0,0.48355106
IAM151_8,IAM151_2,0,0,0.10745004
IAM059_3,IAM059_4,0,0,0.37815413
IAM552_6,IAM552_8,0,0,0.36980557
IAM173_1,IAM173_2,0,0,0.24177343
IAM335_4,IAM335_5,0,0,0.62794846
IAM635_7,IAM635_9,0,0,0.13470912
IAM112_1,IAM112_3,0,0,0.12076255
IAM267_1,IAM478_1,1,1,1.1455007
IAM406_1,IAM527_1,1,1,1.1836258
IAM347_6,IAM347_7,0,0,0.18536218
IAM551_5,IAM551_9,0,0,0.1308724
IAM237_2,IAM307_1,1,1,0.99154055
IAM337_9,IAM337_2,0,0,0.1986971
IAM168_2,IAM584_5,1,0,0.7328535
IAM123_2,IAM123_3,0,0,0.15568867
IAM552_4,IAM552_7,0,0,0.3605967
IAM294_4,IAM359_1,1,1,1.4190168
IAM129_2,IAM129_3,0,0,0.071185745
IAM115_1,IAM546_2,1,1,1.1281669
IAM323_1,IAM639_1,1,1,1.2939848
IAM560_2,IAM560_1,0,0,0.5224422
IAM131_4,IAM131_1,0,0,0.052475885
IAM409_2,IAM472_1,1,1,1.3268958
IAM334_3,IAM334_7,0,0,0.16363749
IAM232_1,IAM387_3,1,1,1.4657414
IAM082_1,IAM560_2,1,1,1.0749422
IAM228_1,IAM385_5,1,1,0.82801217
IAM454_5,IAM454_4,0,0,0.54062617
IAM231_2,IAM517_1,1,0,0.40035266
IAM105_1,IAM520_1,1,1,1.0100284
IAM384_2,IAM384_3,0,0,0.3328576
IAM335_1,IAM335_2,0,0,0.10686962
IAM012_1,IAM232_1,1,1,1.3784666
IAM344_8,IAM344_1,0,0,0.15142746
